road,point,traffic_percent,hour,currentSpeed,freeFlowSpeed
putty road southbound,"-33.07876,150.70843",0.0,07:00,92,92
putty road southbound,"-33.06658,150.69829",0.0,07:00,98,98
putty road southbound,"-33.05414,150.68816",0.0,07:00,86,86
putty road southbound,"-33.04811,150.68206",0.0,07:00,92,92
putty road southbound,"-33.03889,150.67895",0.0,07:00,92,92
putty road southbound,"-33.03592,150.67277",0.0,07:00,92,92
putty road southbound,"-33.02125,150.66957",0.0,07:00,92,92
putty road southbound,"-33.00959,150.67702",0.0,07:00,86,86
putty road southbound,"-33.00183,150.68554",0.0,07:00,86,86
putty road southbound,"-32.98628,150.68667",0.0,07:00,86,86
putty road southbound,"-32.98166,150.68543",0.0,07:00,86,86
putty road southbound,"-32.97579,150.68532",0.0,07:00,86,86
putty road southbound,"-32.97,150.68881",0.0,07:00,92,92
putty road southbound,"-32.96049,150.69075",0.0,07:00,86,86
putty road southbound,"-32.94908,150.69696",0.0,07:00,86,86
putty road southbound,"-32.94375,150.7011",0.0,07:00,86,86
putty road southbound,"-32.93777,150.7007",0.0,07:00,92,92
putty road southbound,"-32.93149,150.69968",0.0,07:00,92,92
putty road southbound,"-32.9301,150.69772",0.0,07:00,86,86
putty road southbound,"-32.92829,150.69836",0.0,07:00,86,86
putty road southbound,"-32.92592,150.71045",0.0,07:00,86,86
putty road southbound,"-32.92367,150.71888",0.0,07:00,92,92
putty road southbound,"-32.91717,150.72825",0.0,07:00,86,86
putty road southbound,"-32.91377,150.73862",0.0,07:00,92,92
putty road southbound,"-32.90753,150.74848",0.0,07:00,86,86
putty road southbound,"-32.89307,150.76539",0.0,07:00,92,92
putty road southbound,"-32.88273,150.77427",0.0,07:00,92,92
putty road southbound,"-32.8825,150.77951",0.0,07:00,86,86
putty road southbound,"-32.88104,150.78689",0.0,07:00,86,86
putty road southbound,"-32.87792,150.79216",0.0,07:00,92,92
putty road southbound,"-32.87491,150.80679",0.0,07:00,78,78
putty road southbound,"-32.8746,150.81689",0.0,07:00,78,78
putty road southbound,"-32.86352,150.82782",0.0,07:00,77,77
putty road southbound,"-32.85021,150.83006",0.0,07:00,78,78
putty road southbound,"-32.84181,150.83852",0.0,07:00,77,77
